Title	Tags	Link
The First Evening Under a New Sun (Wide)	GDX Labs,Candle Cat,Alt Cover Art	https://lh3.googleusercontent.com/rd-d/ALs6j_GitM2dYVj95lCxzPqJ2ktOfArjv-zPMCk8D-LYmrrs10Yzk9Y91DIpy_04dEQ8-vhkiZ3aLmXOX2ZJ9qwWjHGLSjiRHUeeWNvMBJdOqEen1g-CdYBFBIQAu2jwHBc4mWGg8PJnj2i_0w8_e-C9U-VtOYficgM8gxTch0ZXWt4hzhJSvAQL6yMOKglw3JT061WlI2X1AZ2nL_vRVy5dVyilQ_M47nmCtnbdEVCNlyc9KIlJewc20tCa9bzs1kshrGSqlmZZzDcNqxzwM-44oRDKJsXkqDJ1jGk4yVampwCNu6TO3ltZqwuuVdkQLjlOtp6EjbrNO_QGi4IMe3SM7wVmZUj-PZMbGToEzavLiOnx1QdMtfE08xusS8x6Gafdi0r-Fm7Y8Bg8jfXtcS_Am2fsumRk20oDrfcSypbyDen0zRm1_A791yUVoDIeib_eQf8fQukezfUbTG-NRI1ZCTv5Fr0IRXmhB2yeN4CFvTQhxItiXxq6iybjh71uHV_DvYrvLf7XLYEYCImc7Z5QG_7H_YAlZyG8g5-XLdGBhzeVcVl_3UmmqTIzDQqvpHK-eI-gv-Iy-IK_p-VPHsZ4VEjzsgBTwdIbMa4J7wtZFSSadA_rAFJXLYBcPNORd42FwBC5hN9kFLVZuPIFCdEq0G2Rhwl_hhhodgWIeWmBtgWA9uPmWnDUxxY4PiMqWWLCaTm28Y8VWJVRQpD5SA8E_tLN6IGIEcoDqqCkkteOUYr9PpErgSpfm9dN7bN485C3OiZxZdmZqWiFJWJVnVlDP18ILKBSQUlV75bnFJNWldaaTiIYbLYRrJC4YFnwtYzF-37CXYFBMZW39-jj7-m3didpC5WTzXBGPi3h0GL9OJo1KpygcxIn-X-raLLMCD_OolJjoSDI1yPccb_KC-ehoO927WHQJF1n1PbwK4Vh-3ESunLrN68UTXzFds2TARPIRC1sfzbR2X3XBBQWqGvyo-n8_OvWbMJoCs0pVbO0Wicu-Rx7ZsJ4LU-odPvzBOCZLgrFJa6HS5j5mLRqX2ImiuL304nxuliQUCa_jOZH4csr-kTzYm9hT_21-eSV9fnsWN84GL1mfOn1AjYazTZ7xLzg1cVJ4s0qqKFvVRrFxJE8ubwaFvfKgw=w1920-h913?auditContext=prefetch
Early Madscience	GDX Labs,GDX,Alt Cover Art,old af	https://lh3.googleusercontent.com/rd-d/ALs6j_FmTQe1vF0qBkvWspDorunCJlME0P5dJHUB9-5d2x8uKi-71smGuN6_2yH_leBdmjOZYo4x7x49hE2yis69LHVGqQ9yRWK_XV71tguVXyBibPmZT52uNwdMTO09NJspj7J44QO3aXnv8ySB_bZNVXTpY3ovNT4h0V105S98B_hlOn_CAbv2NjAOV7UB93lxRzltJB-X535Ca8M-aX586pd6IJekpStZjIY_V14KKp7o-GpDCEWEnXbVdG9BB-asOnD1KQyAs-j6_Z9CpFQnIv5XBBbphopfZzSUqbdpyHJKcm5czj_WqDvIpNETUKNIwbT6IeSFm9OMz99GaJOPTGD5qr_SpYoKf0iR4kpZq3dV948fXGVBG3QeM2Qo835Z70UglVN1G_b4h6AX_wkJiZZjsBk4xu_qVUtNP6ntRVNTD_Cc6vycGb_coVlOXj5QuGopeYIj20wofWP7spgkPCyTTpiaRjZvvgmD_XCrk5eDF8cWWf2ufiOj_xLwoVAy6r9TNJjAJWKO7uNCs0_uW6mx8HgqTduVDf8jzc5Eq9kFxAJssu909szpAdHTG2HYMIetk_lkmx5h929_vfSiiPZ_1clxPZMYkFv_1fQ0hpxRMgBfLHAHJsN4N7boLb2pEqh2CNE2JZ61a1KDhy01ZQNeuBar91Jl5n8UFCOluvj0IdoBnBlUiMquMzwdwOeIV99BS_Rhcw4fERBZtQbZiTaKTqXXU6Bn7biqeqTZqZdhcNmClzI0IbTWwMlU4n0EeAZbhgB8q00twm7wq3N9IA4Y-ybsjKebrEm7v2dgEhsg1K-iLrpObi7jOaTrwhZ_w9p1hyTWJbefU8ZOcWiRYc9DbKdbBnIf1fgPsn05Q1fIuHbhhJBMDfPwbelAbgH_kCDDm2TH095qDoBuswJhTEg7DOePZpYHipt4QuPKwrbWEn5lQllstCtAcFAA80MPaMJ2oJru1argp_o1Djvml77Y4Eqp023mWi9Ynoungz5eDXRog9wM7KcoVoOJrIYF31_RqwGxA-E4EcGRFBFjB5ISBDjr0D5PnZ4QGdUerO-6T-YBfvj2OZeRJwB2ht-j4DkNSY5V-FUaI4mC1vkMb_UcJnYdQM77Qysbgp-E6HS1uH9d7T6p6Zxcltb8A6RHR0c=w1920-h927?auditContext=prefetch
Madscience	GDX Labs,GDX,Cover Art,Album Cover Parody	https://lh3.googleusercontent.com/rd-d/ALs6j_FX64B_UJvBqXc_or2w5gufv1axTjAy832zn-Ykscz_LHe-KOOXyImUyu_PhKPK3DZa6pvU_rLouOoTlDjvw4NSGo_H6rw5WxDEmRk9MWWswt5cOspVE73x5-NSFjUqOvADRDwrQELXsYeuhSbAF-wwLEBq2oN-VkWv8fH_IQDi3fqdCKFaa-xd0uTQ2UlCwGzA9Laii0ybM675qkK6Lbi0vkIfvfJeJjKgRCSY1V_aC126iLUmtAuoIIxjSLqJdBCLHkuWNmBPSSR5mcUFxwJ0hPwgsklZGZihigebnm4sjKuPOGSxuHFqCHu0z-Z4YFC1zwzc4dKxA0M93yJ0sBqX7LPmKHkAIMWg8aWIMyCyrLB0ZZJCt9SIOamekmwkKscGGKKOaPDXD9Hx_tfZ1oW4u4AkOmVYHIQIED6ydfS9G8yXIoeFyLUGOaLGtg-gaqaQRC3Z1jAVyB9bQltwNSqJckO-NVcQrJWuNeJo6qv247-aTpoIqcgun3sk_lPZBEkqD8Pk9f6yxJto6AGld9DMA67H2JdrwXlkKxtsd-M5bA6TafFrqrEugH1x-Bcj7xAxzHJduCLR8WdrsRibMASoFlZ4nHRS3pRGPUhYBWChZr49jj3i68SMWHuuSHVIMj10hvAIgR1-_C56btXZnTu3uBb_RmNxDrdCC1IGpp5n80Daw7LY8c20wI9aUpq_I9sbWXs5Z29WXlgU_yrHRaBX6eNCxKcIjRcAZRQPC7Uvfj__YX27hkd0lVA5juQ43uz0TkMiPHdl4bHy1t_MwtOoB7duwN7j3F3QDgYWW7PRuIuOYDH7GXeakkv6X9a1htUgvkkx94X5LswPSBxsYTG1BRC4dpiD3DaNHPDrp4B6pN9qmAplgS_z76_TT5j8ptp8KWrpoBLqLgLcgHLCf4tnb5-dM4PZOlZUiT_nEB3_GrecckB2m2fEfR0VGcTJxVvbrp2SvgVvqnvhBvDFKJfO--WJqnD5TUzKWpZtuNvqx_dPicsw-tXnqY4tsbY1qP4ktGb3p_ShTj0UTUBUJFYCsC0zNNtdNU1buWN3C3hnqDl35qgVoqVEnKBZBAhJn-oP1cMNIZxa7cDRl_Bv38l6UVK4-ZPLeHQtBGtPQVX2auquGW92xA=w1920-h913?auditContext=prefetch
Madscience (Clean)	GDX Labs,GDX,Alt Cover Art	https://lh3.googleusercontent.com/rd-d/ALs6j_GUx3HAM_SjoeM0BsD45sf9b-SLFNHtDgRgsJC-lY63SPbnvcml_STZ_C_rxISF9Gx5-gjtB2lahoT46p4ifgya-CEnMHBjzNdhxvaKpHLUXPMFDKuOspD3Sh5CGZmInMwaqBhFKBInbKz0TiFnQQHwG20wojnkY-84AQLJ0o8BIzOvsLTs6oUTZojYUaQyDN2tcaEBVHLUGpN-meeuMXfhDmmgX9T9YHMfVlLCDtq-EA0XGLjqrxft1Wy7fxZpipLM_bQM7N-AN7uao-IWICd4xyp0rh4Z4KMV7mG8qwIiqS1vf9Ci_OfqaOOyroOHqJZq3huVjZfGhH-vXhsFlGFVhXPb0JdHtNARDp4y9Y0oLRDHEjkXnzQjdx1VdDtHrbUwi6sLKYqJL7IhGcLQeeHHCZe4vcG0fHZDGTgfu6DyAKX19zBdWGQyuL6htS2iZjqrrlyXcNhj9rDglWyCOMP2vXJQZvBztV0QSCKbAYydyqP-MBospRbz60MV3wlDf4lT0o959JpelxIZ6a9jDlm9SW3fGkA_aYz64WGWRq1WWvj7RmnoHmy6CduDe0baH6U-TWRLGlEixgYB4G6yOyVFCC5FiZVmks5VfYIrLqBGMjfcIvV18BFmNFzbIxBsU9vsbNK13JfkuSclp97FuILF6CNyuG5zmUSCru0iIEOfOf6BcvioPSgTcIMb1OQpN2n8yTN8b76muqLkMb-y3TxZb6UeSxMRvcbFg8F2um7Re_4zUilbYV3A-8viGyxB9EtiOFvTvAgUhNsjq7I9ppvcJOpRvteyDkTdr4XBp-TtZkolu-_33Ce1J38kIvrWPZeQ2WcvWQMLgI7nX_zYydHYFOgaCsR3JzLuwREvCQ9BbT-ap9cwTQv2k8PxNh9V6owP53tjJ5A5KvwAijFXaBaX09lN3i71XPjvhTlCEymPR9_8fCvv2NAV8P5AF57d-_u823NkDTaUFL3yfUi2tDZXjW6Sh-wh6lw0wts5ie58L-P38pCcxzd_yLcUgLDoGPFWYUm-6iMcfP5fKu_pytyfJDMXa18WSTw5Izvkpkht0wqoNYLQi_WswBmYhu4KlSKjFYdZflmohnySGJ865F54dZ0eSOfBEFtplHdSOU_YOYsjuOoi=w1920-h927?auditContext=prefetch
Break Butcher	GDX Labs,GDX,Cover Art	https://lh3.googleusercontent.com/rd-d/ALs6j_E0uIotzBzqAiVByY0IVwM9T29UQVlMJ96ZVQZgQHUXwlxYNbsRfNNbXtiBKMEdgEBQsFkpzp-x9BjKqBsVFD6ObYYUMtdEy58f4kL1BYsgbAhaNMcxIko2idWNaO29kfB-Qiq2IBk2wh4CZBUR1-J3g5msVztL7CCIJW6RsAktHBnMVym2bd_7CipNvQndjlgzltO3Q5ZBJWeq8F7xp7Fm6x4g4KQfp-UhvtdGdHtnGFcuJu8nBynf2l8eAg5doRo0ZKNXwTw5gEtzy942ZmFh9WEIrTiF8vcqE_YBn_W53rExyxK5sXqWJv6FpXbYX3WJNJkup7JrAU1hBC-Bd3NoqNHz7qkJPKR8pRte1XVEGbFV0MWjN_ISiGqDPLZBXrk_DMGXV1ALIegEDQxUMmMbg9O_nopGG_cDt_V0LfEO1_2UwutfJD_9n8vgAvlFM9i_MAT9LcZBBVQ3cIWtZv3xcgJ04084vpuZP_hr9gyL_thuFPLHAE3qZNuk-EAHMmEHX_NDOBMCRVb_37q1FaR2GDVkNKNOAImBz6JgkuXgLL4fLtlu1CQXuwD45QMPnH0a1EYJ93wmMloHE5qgMvfmJFkT-BmKoGoYjyAbPb3CNBEh-7twQ8wVqn3lHC9bdy576ChW5WPQqBOhAzSVno1yUDpnrMbNakFSQWBrXp7xfg6tcR5w49TIKlXeycfdxXDpPZ8esRN6ys6oEXwyrwsu98PiuVlbRM2_ayg2_cCPR0ev0uEoYhd-oiQavLPbdPcsBvykkfyqvpTkYGjZtUmnNobglefhvpe4a-3A-s6veu7sQ7kY5tj54Cw2qqNSgbMW4S6VlXernmhh1MhD0mh-7MBP2IaLQH3kzz2smQPrJKPCNqfrzYUhnblGsCDxwrANe1ywdk4SpKib5yfiKpNrDZyvjVlX3WxCe8npew8JuAyPtWwx_gCHZb0eLj3y_JMRSEMpx9makag5WYFFZ564Az0EgYfVYFap-0K45w0sExEvXdu5u-6Y9lZSoHkxdHTwllgePxI4M7C8f-0yL9Yn7l5UIgQrTdx9gf2vkuJMdJNk6flZNMsV9-AHBsgFw54qpvESiaaQUgWJ_8o0jyV4tSFzMlWEQ38PWHm7CQgxpYQICzsf2Q=w1920-h913?auditContext=prefetch
Break Butcher (Clean)	GDX Labs,GDX,Alt Cover Art	https://lh3.googleusercontent.com/rd-d/ALs6j_HeJCxgaLr_QcE430zVVYPmAqrplru5T1uEmD9aG0LTKsFKV_trWfeoo11lSm_X722Lslr3ziJcxl9AUWazsmGz-2-2lduoy72hLqpo_8noNGMVnQt4OMBcUlUYX6j_BbW6Z7HI6GwEv-2ackY86kt4yHriVJ5Vsw8qnmmBuyQ1Bzl_vesBJPEw-DoVW-_Wwks1tdJLvVNnErC_iFtowQ1iyiQFKYSN_qGYLTFU3L-dE-oO2ZtIopxTd9lsmwO8e4St8VCEQ05rZ3abWYySJdANU-3FbYz2X_zN8sZ0oOomRkOsbCXzTkXObY-Hp48ZwP6sUScIDWr-MxlN77HcqhO3T6RB-7Ihh885hvEHkrfStpSkCxuM8Uyuui6-qqzu5xc3Ve5DNbZt2ErA8ACOrXQetqDeNX7d97OPQwssuOCv3BpKLYgxg4wKQOX4sMBFvy5Vru3rCUaaXbCDN9ZXv0qnmGplh95zXWpHA4DL4v4DkTvOuBvwdU_wFlQQBBvAyW7RtCd725fckCnesUFTRsopGnLhAdcwruK9FH9t1zrlIVkHChbyrp_Yuous1xfgakcpbIBmBtUsEYQtEOAUzgjCmFwXOx_WECV2rZCx5fMsPWoGzvL9REPr1l-cneBak_E4wqCqsLsBpmGu8kCsK_7-snDd3rvLa2U8RodY9gnVj4oyyYj55cQ4pvHpunNXcYhYItluDnO17OiFRdRuW6JancIPhgVdFDFCX6ooomKQ7yvqXmjuDb1UUWJhlS2kFXxQ5CMrOOZfk8qkIv6gzym7E81How55Dzhhxd7xjRfgBMfbUOFsnDhBnxd0VW1vfU4ny3PoyS66wnLzTx5JbPmkIvkoCrACZQcYNyCH0UbLnNl1IsLOXbfADMQrWx5orLcmRre0c2iDssbfJbSO1_T1YgfOWTfefl9KOvUTA4WFhOqAOaSn7KPCxUkihRhbpmkp6AGoRZsZq5QyWZMk0QHiIeCETg4PvJtCCXbPfbXji9itU_1B4ytAgWe2FCOyM44yCRyWE6DC6F-nayFwGfC3KpQ9mTG5C4-CWXso1A_njrozymaT5SAPpaOUJ2-ANn-RVjluAT5aNlLtGyVLme8S-AIcUEV8iCi7U6RH4mgsDSYocqeT=w1920-h927?auditContext=prefetch
Break Butcher (Wide)	GDX Labs,GDX,Alt Cover Art	https://lh3.googleusercontent.com/rd-d/ALs6j_F_DtmYuixLuleZpJU0_n_8AIo_0_eU6tY0EjGwdxPI8LeNFj85LjJO6YsOkrVtMVtUCauZXRK0B87rzmwWgJhKx9LFPPMwZGwn7ljWsFjdpmh4EmlctWXNib3rlxu7BfyUEXl-puUz2lZspQqXESsyzOcfcZGdLdEq1TK1ej0zJljKGoi9xLX-XpwQ5RL9gStu1xz6OI7kEgENrNotxjjJAwTTIVGgr2V87XwTQC-NA8SXJIYvTh8upVQS-5O04wbkDCgeRbMLjaXaszaW0GDWuWmD8pit3JEjwO5g3Kc9bR0fsfmjNTy9AaPE6k2HD3hyTsPAXQEBUoq7kgg3H0Z-s9tbXYdm0wVshO1odzeSDgJRbVyKnMyGppXsPpQk29LpdhKfb3gkbsCq0KmmUBd_OFTm6XCklGaCZhtSm1Kq-OzZoWDD6OkiH-dlemaArTIAFo3_wV3oAMpjzGAhcsi2FgVR0km3GgB0KQvzFupvZ81aAfWI_NEsxpHWO_mncm35yLUeoG3l-r5VttiLy7mFDf-wBPg8nO06mwvfL8eFGaVV9EROcMpbYk5cAnbJF1vFgKm6SB8cvceZJntfM6AfbmUYRl82CRheSCCTp7x3n_ilIJzQNIwKeI6J9KhM-5zU8PYS0eIn2ZTdRiUGDIYaVJUoyD-RFiEe8uIxT2W5jf9IpXz2CdjYsbT8dydD9BcpRlXnYXSO550EiEUevlJ9ms-v7lc4yvCG9-HKC7xAaKPa5iKagT735CBbiTGN3_Y8uLjG0qGXWAYF7Ue7spMiboTMhLccem0KpNMWJnc3XcMSpBf0Ko11IFEoyF_J21EO7jfBPRutFXPNN3w7h7rWpHP0BCxqWvvutbPheUXPatPrkjk88jw-8ZHlNpTweIMxWxLix-aXot6iRhEH8dQ9cM45D5ocOd_yxFlixaa94ZrtsXNoLfTvx8HFX_iQyIaZBNnXOu4aIIB9BXPrgonDhA_fxhouOZ5mrrJ0ksD6tRh0sOYyQZp0CPjK_rvbe1P25WPWvJ_ILqQqOyVklHIxL2c36L7bK5O_xQXoum0tEFfX6Zbp7flH6ZazlkKobZTXgb_jkOfYXlp5FZbAcljI3oLBRw8fX97-fLeASVl6I-eE3YpQ=w1920-h927?auditContext=prefetch
Madscientist Groove	GDX Labs,GDX,Cover Art	https://lh3.googleusercontent.com/rd-d/ALs6j_GLeRApktlatgQfYENCXLA_U1k08ClJWFoEuqvtqxtoewiK6XjFPWW8MgMqcrBuIgqTuVaDKx6UcLmPsU6lkRIMFE6rGIIoDtKTRUaz5wEKmr-SulFodcPr2DQuLwzlKehAkssO1MgxM9rGazEZzorjUGICe4rXfDBkFV-YtzuGW1mASiXtCMuF5XwN45HjvkuRiM9HwnWiDsPwxsBZ0y81NyaTMg_ujIk_YJPIvxh-Cmd3D1ddrRG7zJRI6GONUaIOBoEVhixN64M-0FQugs1OW8iTMI5rxrnV5Qc24R5HonhhFXj1DSYjDc1ukKRPbkcY4kxePlz7-X4xZcrc3AzdNTPii9h8AmOK-LyIvz470RsH7gXhlfo4nqz0eaVSAoYgXuUhZ7_WsWXPA0URd_qIkOukDUal1IOiAFhoPyPGMimHKakBaaOEgYbIEXV9pjeN0A8WzRBIn0YJGqDXHMbFu58SAIl27CRtSPmHSItW7nfRPGMqxQBl3I8xGUf2TKlx_PikOqannHvOwUPiI3kG2moCDT60tguARIrow5MBIy8Ttg6UsY99sMKqcuGWbrCQKcd2h0CKRCVbGM785IZfbHtCLrI2udeCxnVQx5QwaeGKSLycgs4TMHuoSowhuSnaCKbpF42-Tyh8k4DsbXSmWKk9H5MrE6VO7HqdSFSAlmFxitZwqYQSRrqbTqEBHdgDDJzF1evGuiD9u--nd7hxb6s7b3o7x8a_QhGDlGg2pwp5xjlSdK-BAczt2BPIjx9WzGl5Jr3-c-sWbDZrozTNNs9Efl8zAgh9PlDrryCqaXFu0B-W75Cn_JR8dOqpViwqi6aax_IgNhzLsmwDBruvLRA5M4WB5U6HjoKsOenX9hPyEThBTjXlJ1pgAEFTy1QifyOLCAQ4F2A_rJv5d7widHvQ0IMHeXG0Ap_bupSSp4HvXEEpX1da9bl-w2JL2RvSfivUpRGl2fLoBnux4CZdCpz0ssn0V6_Y8dSCSBZ-tBc4TEe0WaaZUO7EOL5dwXwTZj4yv3DUhBnOzMbR_VUR9s6tbb86IW1yhUvgGiwaBUx2TP2hZSA3A7av2v4FRwhQqqLyHtEz3R1jW3eC21ysK6FVa4pJ0Jg3dmnpFouVt1f6hE-UOg=w1920-h913?auditContext=prefetch
Candlejak	GDX Labs,Candle Cat	https://lh3.googleusercontent.com/rd-d/ALs6j_FZV3TSxcT2wYTP709mZOnPwfSyewOxyg4wylA78kl7EHqHeO4VJ0GdsxV0y225A7DDrf9oEpIIOOlFSXVbiOkas3MRK4xq_78PsCHlBuPK-R5pA19T5JTILAGCO7Co3K3Yzk7_oy_OQbz0FUmMtQr6EYE1YmhnZcFZFrxfT7MxCY-tqpHga-3UoBQBCMX5oKiWlbzN73xOXArxCRPIf1p_KbhUzOFkP1z67oriwZNwkiIv49RdRBALFuF-eK5gVteDNPKk0E_ObVC4p21fWMbH4tTr4vv2YTB-dK4kXFchXnVQSaTZUkOQjqNQkBEWQyw33kqpfbhpLgvGcknby0P7Pb1sldRS08-kNMfPE8PBVfsBBm6c_qxidjMQi01Zr5mWFE1didqVnnHJu5Sn0kyJzS9e9NwjhZZvP9xJjTd28zvjJfq4L3uqQdxiSv_JUMQzlTOyb7tX_ZJkIPhOfV-dcv85XoS7CVa70Yc6W6SjXWhjK5h3S-G-vunabT6SHcc7jzwHdb__x80TJVGV3qvCZr7fTUE1Zq6cogISPyFw8e2TYgMdMDdK15JZzUqnrqCIjBAR17zRpCpO9oIEEf-LLn7EmuZwutCuFPnELsdymZkLmFHPGjnKDomPDxhMU6_eXk5G8I9pK4JXLslSnhF6fKQmejf1v_YB_bCwhW45UXfjlDZ9cX0UA3NyGipSjoKf45LHJL7MOgUf6fuUTa-_h54vtgWKHLJfUIQMykWNVZaE9CVaxXwyOnLQ-SZ1Pde4FW4y_dSeT26kvr_er6acqImRpvoq-n97oVcCFpWlhWQdcoiGfzcSA_37JSO7g8RaeCnSTpkWds6m4scqQF0x6mEzcWbD3QYd8FazB3QnXf9LnlXXyFViZeo6-k_Ay0Ac8ERkZzEmZfYYuNzFPY14T27iMHztzneI-8LdoowCr7OpDyun76jGXsba9rrcZzRM1Ge61rD0YDNtjX4g9E3gun_DEifKTToMaoZ0EmPiMIhXFqHrm5pJKb58S-NruZNzcATfPxJIMwccylk65Ju1Z65Tmd-_0cjJDYTV8PlAysq-2ilxxq0ZHNmPMzcef1fBYerzITWA1dUSdow1ZynZCW8NzoP2TYXFvyEIe-XmeyTYFPEV=w1920-h913?auditContext=prefetch
Candle Cat and Candle Rat	GDX Labs,Candle Cat,Candle Rat,Lab Happenings	https://lh3.googleusercontent.com/rd-d/ALs6j_FAO4yXq8v-C6-TwM3-0-TJ2nNlkoi5wv-T97ssVSRR3lTZqnCKT4cERsrUM8fLF7iAsPNedDU8R0ahKrUWLbcQRZCpe20g1LLatZ0YdmicIyJVpcLudVtSzyHgMBdnK6T0RiKj9CnoQM0NZ_kCVtV4SqiG02xqLgXg_RcTpQs90aTgp7Py-YLoVGBpeLjEHOAs8AyVx0TLkZrvzAodJSRIsHTifoVA574ATYk2fB_0Ttru8bf4H-XlSje_0BYHwnC5FP4XpBnOaU70UelL2HDAkUTx6rGdfUGidFPfth8tckSpahGJJG2KJZUfoSx65Wf8Ms0Vx_DA9gnkxgKLprVP9M5F9aw-RLnekFvmQlPhUveJFk05Do0fbdj_F6m9Bl9YYhfKXXEUvbu0K-Me0CHRhXWvuW1p1z_1GMsJT9E-PZRIHDpa_p6xlgGqNkHYJZIheFMK3af_Krr3Bv5AG9KKGxIFY0vJ0oyXhjG99NmWSB_4TR9cE9iiOpWhpdQ0v-tZxAhd74YjqapmJrKk8Fjiqu2aIxHGCUrw4isT7qeWLQ19CB-AQx-ZQvmVX9Rps4R6WTEw_4I1LuQ1nAeGF7wtIzp-CXTagcK4-QjyPS5vFPBLHude1QOj7M14Tf9N3QS1rONC56S2OW5YZ49s3cxHUEiBPINAUbFSxpxKqDPuaR9eV7Ro-xLj9IqYUfTDg3Mq5zZiKLlQVtUG3qREvarceX1BOF5GnGEpZ6hNbYEBsqAKxENT6Zj38duhy6snKGtNJIhHqgSIfVcpLos4aEN3nShmOgUMflhLCKJGm_F9Jxxi84tKyQLNX5E9CaG_TToG3ckM5cM6Jj84bFgxSAjOKhvtHNezihl81yAgWhHgPfUguTQAgdYeWNAusDIb-APZrTSULQns3syM6L5eiCprYekOzjAIGqZErxng8JAunlfHLKlNHBlnG_qlW9_LoP0IOppT6HBTtOB6fl3CWmYBynVDoUqUYqPG3fzfJtdo-ufhG_VMaSxuLC1DuYt9xGxNMJmwrPfduLwXk9Ae8NNz6QO2hG5NZaXcJnf11c15H6iYfIV78urYRjgrPeYuXE4Wrep-eUsuUw3Xi0LI3YHsH1KU178VMXgNvBB7MGjdT82wV2po=w1920-h913?auditContext=prefetch
Pure Holocaust	GDX Labs,The Candimals,Candle Cat,Candle Goat,Candle Deer,Album Cover Parody	https://lh3.googleusercontent.com/rd-d/ALs6j_FjDq-9n-mE74nx-7z8tjODV-g6snt409_50_CbMGVFN-qZhc32y8jg-7ec_XbBx85dsW3h8IeMRpkQun2lztGiPjwtMZ4CSsovFeQ63PGL5QrZjiGNpZTM9V8i_KtZXNIuzMi-mYCH6-JJxECTh_QBtan2UG7qWkDNMQOBLBL_OmN9knyGG-jDs1RRSNqutsSuiGmzbw0oDJ3wRlisG0AmBFGQ0kFv9-97TxAIXjaFRg4jS0Tj6TeAIPq8rnTReutjLLB1RvrNvO7c1qcwEeW8RaKpYSnBQv_Y8osjbeSjAsddqiaJzxa56ce8h_Vh2N7guqUNRnyvhedO9_rhlQbH5MMv135EDeOJSoaYv6MHuJDYN8wwFlCjADhqhMADfd4cHGSLCyNFCTqfEzZBt0F36ItMiVdu5-XZBhjq4oWEBkHVYROXUS_p_x4ASBwNKo0FOlWrEgWOtIhLGbhx4gaYIAHJeNlGfC4UhETOFkH5jeK2HMBk6wm0g7mdgn5kTNrWyqvC_ReVEd7xu2Bl-JRp0NQz7ao-k54ZHKHv62XD-h_mM8kc6Ax11EZ_w3BgowFK_7ocmppk1NdqpEeS-Elj88jYWbWD7vsW0446xrDOZw5WCpLbf6f6ZEPJbwXwcuoRyLXW6X-glUP-8LK1t2T0ECRLYHqSirdWyo-KIL_oEY-2KzlvCh9zsc8jf4RYHbQWjBTjdtOgTAEXeoIGmFSfX3d8-1MQuvYlecqVFBCjInNAQoa-XNHVysB2sCb_9st__d73TBQaDBissUZgkvLG-ok4dUNi_3SiLGM6maJA4dawUWheimX1783pnQOauZzn3UTkqDX3fF-zqwbtpUu1Mvis53D0FiXRIkrvcNnuQdwVuu_JTduOVxrcIgLPFN52JMvmP9WHpSoppY48WJQayJ6OPaJDHj1Nx5YZ8bJjBvzjafc1k50GuupfVJrufwGrZwZ2dbJOZ2h905DqCk614x-4iS-6oMd3x2aboFNK4TsU90JmWIWiFwyu4yaXPt_v2RJ825Me8PN9B-ZozgrHX3kZk5gNqD0v765L2ZCsjUsglwH8Krc9hiXhtxReHy-nWo-Lg_7riQ1LHB9j4KtoNRI-2it59WsH6KaLDkRzAHGMOBWt=w1920-h913?auditContext=prefetch
Pure Holocaust (Two-Tone)	GDX Labs,The Candimals,Candle Cat,Candle Goat,Candle Deer,Album Cover Parody	https://lh3.googleusercontent.com/rd-d/ALs6j_FkC_wCFx4hMa8cuoMcIbgEpJDLRZ-7gaAPmfWazB4XMy9m4PTu0T6MDrL8eSbc34WXCMts5wpZgq2a4qOHl3I6k8JdUalnAMTiE9Bi2FfWa2XiJr9GWVbHLGTOFVtenjbZBHPRpDgtOcfqfSE-raXRbvYz7oAZUn-qQ7PaCxNuRxNq9ZQXQuhKYQh8UMHfITkql713iU5cgkDlqemsh-GZM1d4HfwZAMZViU3zYluBZtK8xiX9RIwVVSN9cYl6bKMAKLgXrcu89fPU9aiqDqeUgHihzvHas2UkPoeCnk6pX7TleQzc3J-3ZQvpRfAZ5Lnspk-PI_thcCvkeSdHAhl8MS0IfkcUyYh_T9gp7Kq4cuEt6gL0BXcOnFvZ24_akv00x9G9POAT4Bf4yPR8Cg4sf2QKLKycCxrKNyTkFHdh6jOkdD0ueTB5w88xQ1Ma7j9qgcgK7uZcoVDmJ9-pFexq9hm_CL0sVLYPR3hSyWrWWUBBlh3SmOF4ZZYlo4t6yq28Qk_VE2yD2na2ZyIvWPRjLeRAFCRZFD0tcatxcdPKtZ9A9rQxKXaV20LU08xmJ1EF_pTatngqfLbYmVw4eBhXGHhRLemzNM3IFeDibDqh50xy4KiAgaZeUYjAq2TjtamrT8xghiAbd2rqus5JyQdSpChYK2OCh0eQpykz_jPNFo4wQ-f0bWfKa1-dUC_uAHp2ej-L2B0GczGf2Ar2wwAxu4Nn0fWJmaufZp21glzWVCsO8NnYFHfopcK6GLFZi2NMuXWNhB-gmHJdQy81Er8JRb1CCEQ8bVV8BHe6Pxm0OahGCW1CM-2aoUKrufdQIzG5Rp2XsMXvrxwVeV0sbcP9CkuRteZ1x1QZPDztJJeeiWuzSaJKXeGVEE1sh2GYKYgejR2tSio5VM17-f1k-dJ1-8cLp8LbgjKVd3f3pfhtbvJlv1--r4i_eB-slb2k0zyycCn3_u31GHYfPUGFXpEuUkPeN3KaihuxcNmI_xcUyoJfT1QGRZU3xrTnJd4RtMMPOZ15dcTGrNqvQghZuoiYCIoZajR27EN7Z679NkQz6jAazPAGUrsygr4sWrkKguEHu_Ll7SQFUdktODyrLTG5LObwja7v5ymhMnJYGCcaInHgmdFRfg=w1920-h913?auditContext=prefetch
